,MX,MY,Limit (fb)
52,3000.0,60.0,14.360559463500977
53,3000.0,90.0,9.487079620361328
54,3000.0,125.0,68.06600189208984
55,3000.0,300.0,31.06481170654297
56,3000.0,450.0,1.6479493379592896
57,3000.0,700.0,0.18391075730323792
58,3000.0,1000.0,0.2434646487236023
59,3000.0,1300.0,0.21900634467601776
60,3000.0,1800.0,0.19345131516456604
61,3000.0,2400.0,0.32188305258750916
62,3000.0,2800.0,179.06170654296875
63,2800.0,80.0,10.309149742126465
64,2800.0,125.0,69.94488525390625
65,2800.0,250.0,140.20619201660156
66,2800.0,400.0,4.369876384735107
67,2800.0,700.0,0.3030256927013397
68,2800.0,1100.0,0.45596790313720703
69,2800.0,1600.0,0.3699406385421753
70,2800.0,2400.0,0.8783401250839233
71,4000.0,150.0,339.84375
72,4000.0,250.0,398.388671875
73,4000.0,350.0,19.86553382873535
74,4000.0,450.0,3.2029449939727783
75,4000.0,600.0,0.49163511395454407
76,4000.0,800.0,0.1176520362496376
77,4000.0,1000.0,0.13395079970359802
78,4000.0,1200.0,0.123651884496212
79,4000.0,1400.0,0.13733725249767303
80,4000.0,1800.0,0.10782141238451004
81,4000.0,2200.0,0.1368701159954071
82,4000.0,2500.0,0.14092740416526794
83,4000.0,2800.0,0.16599512100219727
84,3500.0,80.0,10.082452774047852
85,3500.0,100.0,11.9466552734375
86,3500.0,150.0,197.22840881347656
87,3500.0,250.0,227.12896728515625
88,3500.0,350.0,10.677810668945312
89,3500.0,450.0,1.7980579137802124
90,3500.0,700.0,0.12382431328296661
91,3500.0,1300.0,0.11347885429859161
92,3500.0,1800.0,0.10180774331092834
93,3500.0,2400.0,0.13680505752563477
94,3500.0,2600.0,0.15676593780517578
95,3000.0,80.0,9.3699951171875
96,3000.0,100.0,10.682929992675781
97,3000.0,190.0,262.56103515625
98,3000.0,800.0,0.16763511300086975
99,3000.0,1100.0,0.2238948792219162
100,3000.0,2000.0,0.2441757172346115
101,3000.0,2500.0,0.4285130500793457
102,2800.0,60.0,15.7073974609375
103,2800.0,90.0,10.249987602233887
104,2800.0,150.0,125.90079498291016
105,2800.0,450.0,1.8070800304412842
106,2800.0,800.0,0.304827481508255
107,2800.0,1200.0,0.4379412531852722
108,2800.0,1800.0,0.39206770062446594
109,2600.0,60.0,20.597558975219727
110,2800.0,500.0,1.0101165771484375
111,2800.0,900.0,0.3391105830669403
112,2800.0,1300.0,0.43538111448287964
113,2800.0,2000.0,0.3404575288295746
114,2800.0,2500.0,35.06914138793945
115,2800.0,2600.0,305.51513671875
116,2600.0,70.0,14.573430061340332
117,2600.0,80.0,13.894940376281738
118,2600.0,90.0,13.86004638671875
119,2600.0,100.0,16.146535873413086
120,2600.0,150.0,172.31582641601562
121,2600.0,190.0,356.93359375
122,2600.0,250.0,179.955322265625
123,2600.0,300.0,42.61455154418945
124,2600.0,350.0,9.148343086242676
125,2600.0,400.0,3.45334792137146
126,2600.0,450.0,1.3512763977050781
127,2600.0,500.0,0.7231178283691406
128,2600.0,600.0,0.35281264781951904
129,2600.0,700.0,0.31220826506614685
130,2600.0,800.0,0.31812533736228943
131,2600.0,900.0,0.3517780303955078
132,2600.0,1000.0,0.5342549085617065
133,2600.0,1100.0,0.4517263174057007
134,2600.0,1200.0,0.43476009368896484
135,2600.0,1300.0,0.4411224126815796
136,2600.0,1400.0,0.5386783480644226
137,2600.0,1600.0,0.39352768659591675
138,2600.0,1800.0,0.44349944591522217
139,2600.0,2000.0,0.43312644958496094
140,2600.0,2200.0,0.8501365780830383
141,2600.0,2400.0,398.046875
142,2500.0,60.0,25.600732803344727
143,2500.0,70.0,18.791643142700195
144,2500.0,80.0,18.30815315246582
145,2500.0,90.0,18.379222869873047
146,2500.0,100.0,21.582643508911133
147,2500.0,125.0,120.5115966796875
148,2500.0,150.0,196.846435546875
149,2500.0,190.0,398.14453125
150,2500.0,250.0,214.63026428222656
151,2500.0,300.0,42.48763656616211
152,2500.0,350.0,8.324943542480469
153,2500.0,400.0,2.9917869567871094
154,2500.0,450.0,1.1374924182891846
155,2500.0,500.0,0.6124992370605469
156,2500.0,600.0,0.35281264781951904
157,2500.0,700.0,0.3193502724170685
158,2500.0,800.0,0.32733154296875
159,2500.0,900.0,0.35902053117752075
160,2500.0,1000.0,0.54046630859375
161,2500.0,1100.0,0.4602094888687134
162,2500.0,1200.0,0.44324320554733276
163,2500.0,1300.0,0.4517263174057007
164,2500.0,1400.0,0.5619255304336548
165,2500.0,1800.0,0.5080463290214539
166,2500.0,2000.0,0.5761589407920837
167,2500.0,2200.0,32.81396484375
