,MX,MY,Limit (fb)
57,4000.0,2200.0,0.4113922715187073
58,4000.0,2500.0,0.4292072355747223
59,4000.0,2800.0,0.5209812521934509
60,3500.0,350.0,31.626039505004883
61,3500.0,450.0,5.573495388031006
62,3500.0,700.0,0.3836008906364441
63,3500.0,1300.0,0.3181316554546356
64,3500.0,1800.0,0.2979254424571991
65,3500.0,2400.0,0.37179186940193176
66,3500.0,2600.0,0.42804455757141113
67,3000.0,800.0,0.4970000386238098
68,3000.0,1100.0,0.600275993347168
69,3000.0,2000.0,0.6356452107429504
70,3000.0,2500.0,1.0950183868408203
71,2800.0,450.0,4.563425064086914
72,2800.0,800.0,0.7440251708030701
73,2800.0,1200.0,0.9925653338432312
74,2800.0,1800.0,0.9202209115028381
75,2800.0,500.0,2.446794271469116
76,2800.0,900.0,0.8132275342941284
77,2800.0,1300.0,0.9925653338432312
78,2800.0,2000.0,0.8438943028450012
79,2800.0,2500.0,87.79347229003906
80,2800.0,2600.0,423.14190673828125
81,2600.0,300.0,102.19475555419922
82,2600.0,350.0,22.876333236694336
83,2600.0,400.0,8.471009254455566
84,2600.0,450.0,3.4123828411102295
85,2600.0,500.0,1.762690544128418
86,2600.0,600.0,0.8471368551254272
87,2600.0,700.0,0.7639990448951721
88,2600.0,800.0,0.7764826416969299
89,2600.0,900.0,0.8425350189208984
90,2600.0,1000.0,1.1970798969268799
91,2600.0,1100.0,1.0264614820480347
92,2600.0,1200.0,0.9853554368019104
93,2600.0,1300.0,0.999775230884552
94,2600.0,1400.0,1.214551568031311
95,2600.0,1600.0,0.9202209115028381
96,2600.0,1800.0,1.037074327468872
97,2600.0,2000.0,1.0843058824539185
98,2600.0,2200.0,2.1492919921875
99,2600.0,2400.0,728.449951171875
100,2500.0,300.0,103.1867446899414
101,2500.0,350.0,21.10584259033203
102,2500.0,400.0,7.366967678070068
103,2500.0,450.0,2.8725132942199707
104,2500.0,500.0,1.4930437803268433
105,2500.0,600.0,0.8471368551254272
106,2500.0,700.0,0.7814760804176331
107,2500.0,800.0,0.7989532351493835
108,2500.0,900.0,0.8577201962471008
109,2500.0,1000.0,1.206618309020996
110,2500.0,1100.0,1.0430347919464111
111,2500.0,1200.0,1.0019785165786743
112,2500.0,1300.0,1.0211551189422607
113,2500.0,1400.0,1.2590800523757935
114,2500.0,1800.0,1.1819313764572144
115,2500.0,2000.0,1.4423789978027344
116,2500.0,2200.0,83.60846710205078
117,2400.0,300.0,97.79187774658203
118,2400.0,350.0,18.588653564453125
119,2400.0,400.0,6.294017314910889
120,2400.0,450.0,2.43959903717041
121,2400.0,500.0,1.2483644485473633
122,2400.0,600.0,0.8673154711723328
123,2400.0,700.0,0.8064433932304382
