,MX,MY,Limit (fb)
234,2000.0,600.0,0.430023193359375
235,2000.0,700.0,0.4046630859375
236,2000.0,800.0,0.43560791015625
237,2000.0,900.0,0.4485626220703125
238,2000.0,1000.0,0.65234375
239,2000.0,1100.0,0.62890625
240,2000.0,1200.0,0.6484375
241,2000.0,1300.0,0.716796875
242,2000.0,1600.0,1.3585205078125
243,1800.0,60.0,55.0
244,1800.0,70.0,37.005615234375
245,1800.0,80.0,35.430908203125
246,1800.0,90.0,35.115966796875
247,1800.0,100.0,41.729736328125
248,1800.0,125.0,145.5029296875
249,1800.0,150.0,204.08203125
250,1800.0,190.0,290.69091796875
251,1800.0,300.0,17.2076416015625
252,1800.0,350.0,2.4967193603515625
253,1800.0,400.0,0.8772659301757812
254,1800.0,450.0,0.5192756652832031
255,1800.0,500.0,0.4784240946173668
256,1800.0,600.0,0.4762458801269531
257,1800.0,700.0,0.5084991455078125
258,1800.0,800.0,0.5221366882324219
259,1800.0,900.0,0.4943084716796875
260,1800.0,1000.0,0.7824325561523438
261,1800.0,1100.0,0.7373046875
262,1800.0,1300.0,1.0888671875
263,1800.0,1400.0,1.951446533203125
264,1800.0,1600.0,1300.76904296875
265,1600.0,60.0,79.0283203125
266,1600.0,70.0,55.5419921875
267,1600.0,80.0,49.51171875
268,1600.0,90.0,50.93994140625
269,1600.0,100.0,59.9853515625
270,1600.0,125.0,193.603515625
271,1600.0,150.0,244.7021484375
272,1600.0,190.0,382.763671875
273,1600.0,250.0,140.283203125
274,1600.0,300.0,13.2916259765625
275,1600.0,350.0,2.008209228515625
276,1600.0,400.0,0.9649658203125
277,1600.0,450.0,0.7843971252441406
278,1600.0,500.0,0.7355499267578125
279,1600.0,600.0,0.7534027099609375
280,1600.0,700.0,0.7858657836914062
281,1600.0,800.0,0.7993698120117188
282,1600.0,900.0,0.797882080078125
283,1600.0,1000.0,1.2546539306640625
284,1600.0,1100.0,1.4467620849609375
285,1600.0,1200.0,2.87384033203125
286,1600.0,1300.0,108.33984375
287,1600.0,1400.0,1520.859375
288,1400.0,60.0,123.77197265625
289,1400.0,70.0,83.6279296875
290,1400.0,80.0,76.376953125
291,1400.0,100.0,88.7841796875
292,1400.0,125.0,242.021484375
293,1400.0,150.0,304.86328125
294,1400.0,190.0,366.83837890625
295,1400.0,250.0,142.1875
296,1400.0,350.0,1.6650390625
297,1400.0,400.0,1.121063232421875
298,1400.0,450.0,1.087188720703125
299,1400.0,500.0,1.1103057861328125
300,1400.0,600.0,1.0718536376953125
301,1400.0,700.0,1.0948944091796875
302,1400.0,800.0,1.1094284057617188
303,1400.0,900.0,1.307373046875
304,1400.0,1000.0,2.6839447021484375
305,1400.0,1100.0,75.3662109375
306,1400.0,1200.0,1757.0703125
307,1200.0,60.0,203.02734375
308,1200.0,70.0,147.74169921875
309,1200.0,80.0,133.4765625
310,1200.0,90.0,130.5322265625
311,1200.0,100.0,157.48291015625
312,1200.0,125.0,328.45703125
313,1200.0,150.0,382.5048828125
314,1200.0,190.0,383.49609375
315,1000.0,60.0,395.849609375
316,800.0,250.0,523.9990234375
317,1000.0,800.0,3213.30078125
318,900.0,70.0,423.52294921875
319,900.0,90.0,410.33935546875
320,900.0,125.0,623.2177734375
321,900.0,600.0,392.236328125
322,800.0,80.0,557.7880859375
323,800.0,90.0,599.853515625
324,800.0,300.0,255.6640625
325,800.0,400.0,326.4892578125
326,800.0,150.0,850.732421875
327,1200.0,250.0,116.63818359375
328,1200.0,300.0,6.1871337890625
329,1200.0,350.0,2.33673095703125
330,1200.0,400.0,2.1533203125
331,1200.0,450.0,2.086029052734375
332,1200.0,500.0,1.99951171875
333,1200.0,600.0,1.912994384765625
334,1200.0,700.0,2.1413421630859375
335,1200.0,800.0,3.86444091796875
336,1200.0,900.0,72.3779296875
337,1200.0,1000.0,2251.40625
338,1000.0,70.0,279.384765625
339,1000.0,80.0,249.287109375
340,1000.0,90.0,260.41015625
341,1000.0,100.0,319.951171875
342,1000.0,125.0,481.5625
343,1000.0,150.0,515.634765625
344,1000.0,190.0,427.9248046875
345,1000.0,250.0,165.0390625
346,1000.0,300.0,12.137451171875
347,1000.0,350.0,7.6324462890625
348,1000.0,400.0,6.3665771484375
349,1000.0,450.0,6.395263671875
350,1000.0,500.0,6.427764892578125
351,1000.0,600.0,11.766357421875
352,1000.0,700.0,163.05908203125
353,900.0,60.0,598.681640625
354,900.0,80.0,413.8427734375
355,900.0,100.0,464.7216796875
356,900.0,150.0,687.567138671875
357,900.0,250.0,248.4375
358,900.0,300.0,35.73760986328125
359,900.0,400.0,19.3023681640625
360,900.0,500.0,31.9580078125
361,900.0,700.0,3660.9375
362,800.0,60.0,803.64990234375
363,800.0,70.0,622.9248046875
364,800.0,125.0,889.697265625
365,800.0,100.0,705.0048828125
366,800.0,500.0,1181.54296875
367,800.0,600.0,4466.6015625
368,700.0,60.0,1129.98046875
369,700.0,70.0,955.810546875
370,700.0,80.0,857.12890625
371,700.0,90.0,871.8505859375
372,700.0,100.0,1059.9609375
373,700.0,125.0,1305.322265625
374,700.0,150.0,1356.8115234375
375,700.0,250.0,1461.7919921875
376,700.0,300.0,1410.7421875
377,700.0,400.0,2245.166015625
378,600.0,60.0,1849.8046875
379,600.0,70.0,1321.5576171875
380,600.0,250.0,4524.609375
381,280.0,60.0,26545.8984375
382,500.0,70.0,3989.6484375
383,500.0,100.0,4043.5546875
384,500.0,125.0,4773.4375
385,500.0,150.0,9273.6328125
386,500.0,300.0,14134.5703125
387,400.0,70.0,5287.5
388,400.0,100.0,9362.5
389,360.0,60.0,10087.5
390,360.0,90.0,30400.0
391,300.0,60.0,51171.875
392,700.0,500.0,9013.671875
393,600.0,80.0,1318.310546875
394,600.0,90.0,1429.248046875
395,500.0,250.0,10975.0
396,400.0,90.0,8594.82421875
397,400.0,150.0,61718.75
398,360.0,100.0,16969.04296875
399,600.0,100.0,1720.8984375
400,320.0,70.0,48828.125
401,600.0,300.0,4019.873046875
402,320.0,60.0,15909.9609375
403,600.0,400.0,12194.82421875
404,320.0,80.0,31117.96875
405,320.0,90.0,32283.59375
406,320.0,125.0,96875.0
407,500.0,60.0,3217.431640625
408,500.0,80.0,2748.046875
409,500.0,90.0,3565.91796875
410,400.0,60.0,7445.5078125
411,400.0,80.0,9837.5
412,400.0,125.0,22234.5703125
413,360.0,70.0,11032.2265625
414,360.0,125.0,22600.0
415,320.0,100.0,38863.671875
416,300.0,125.0,27376.171875
417,600.0,125.0,2438.5498046875
418,360.0,80.0,24303.515625
419,360.0,150.0,46693.75
420,600.0,150.0,3370.60546875
