,MX,MY,Limit (fb)
150,2500.0,125.0,151.56271908411938
151,2500.0,150.0,242.90574592909897
152,2500.0,190.0,444.6652259174182
153,2500.0,250.0,210.8874480086406
154,2500.0,300.0,54.02793042455734
155,2500.0,350.0,12.116899758158727
156,2500.0,400.0,3.8335585676241597
157,2500.0,450.0,1.3505116552736731
158,2500.0,500.0,0.6138687705394893
159,2500.0,600.0,0.2993929391066127
160,2500.0,700.0,0.2876685838893519
161,2500.0,800.0,0.35161706112730007
162,2500.0,900.0,0.33382394159008155
163,2500.0,1000.0,0.5792168561728728
164,2500.0,1100.0,0.6245715236030398
165,2500.0,1200.0,0.6192910094285333
166,2500.0,1300.0,0.6421780910562507
167,2500.0,1400.0,0.9287840608920229
168,2500.0,1800.0,1.3456730043997043
169,2500.0,2000.0,1.436742544112095
170,2500.0,2200.0,68.8487118123717
171,2400.0,60.0,44.885359372413745
172,2400.0,70.0,29.534533129070017
173,2400.0,80.0,28.218829134956966
174,2400.0,100.0,31.62880288285578
175,2400.0,150.0,251.06753616421048
176,2400.0,190.0,424.44934365190403
177,2400.0,250.0,210.55632512426916
178,2400.0,300.0,46.8845760040307
179,2400.0,350.0,10.644606447468316
180,2400.0,400.0,3.254745155245434
181,2400.0,450.0,1.1421834360960037
182,2400.0,500.0,0.5136269738998961
183,2400.0,600.0,0.30470965794850524
184,2400.0,700.0,0.2959993843946161
185,2400.0,900.0,0.34185840698333597
186,2400.0,1000.0,0.591776173354424
187,2400.0,1100.0,0.6411415666983599
188,2400.0,1200.0,0.6364705874806806
189,2400.0,1300.0,0.6683612592606609
190,2400.0,1400.0,0.9754473613120044
191,2400.0,1600.0,1.147673781009527
192,2400.0,1800.0,1.6085745656356192
193,2400.0,2000.0,2.6958724425524485
194,2400.0,2200.0,656.472658626042
195,2200.0,60.0,48.433756344382076
196,2200.0,70.0,33.80562785707801
197,2200.0,80.0,31.72215337543862
198,2200.0,90.0,31.85179799286734
199,2200.0,100.0,35.4252833157472
200,2200.0,125.0,154.28175969406036
201,2200.0,150.0,208.79649555298082
202,2200.0,190.0,381.4855809706048
203,2200.0,250.0,173.87511675745273
204,2200.0,300.0,37.75778667116014
205,2200.0,350.0,7.786304415491781
206,2200.0,400.0,2.3655120300194548
207,2200.0,450.0,0.8228645756601923
208,2200.0,500.0,0.4537556549023519
209,2200.0,700.0,0.3328776079162626
210,2200.0,800.0,0.40105600439022304
211,2200.0,900.0,0.3835809873955753
212,2200.0,1000.0,0.6769609152002385
213,2200.0,1100.0,0.7227055938923658
214,2200.0,1200.0,0.730493879221121
215,2200.0,1300.0,0.7800711834218081
216,2200.0,1400.0,1.1934760532722382
217,2200.0,1600.0,1.5834108053151492
218,2200.0,1800.0,4.262528579779923
219,2200.0,2000.0,773.2413788551557
220,2000.0,60.0,54.93569329848857
221,2000.0,70.0,36.71626810894732
222,2000.0,80.0,35.64168256213183
223,2000.0,90.0,33.99019636712838
224,2000.0,100.0,39.93406503643625
225,2000.0,125.0,167.95121027127612
226,2000.0,150.0,209.8030027813677
227,2000.0,190.0,299.498994690404
228,2000.0,250.0,156.14201760901244
229,2000.0,300.0,28.783633835398383
230,2000.0,350.0,5.584724875069755
231,2000.0,400.0,1.8486340419832055
232,2000.0,450.0,0.860394265376943
233,2000.0,500.0,0.6007215448729469
234,2000.0,600.0,0.46574928969529117
235,2000.0,700.0,0.4526735949136672
236,2000.0,800.0,0.5938221792754892
237,2000.0,900.0,0.6696800069403285
238,2000.0,1000.0,1.26189759273452
239,2000.0,1100.0,1.1364826691408152
240,2000.0,1200.0,1.156288482279274
241,2000.0,1300.0,1.3061161840837578
242,2000.0,1600.0,3.1922418104868675
243,1800.0,60.0,62.596006883539445
244,1800.0,70.0,42.70346008967935
245,1800.0,80.0,40.402150610162195
246,1800.0,90.0,40.48062758060286
247,1800.0,100.0,47.08129372151259
248,1800.0,125.0,166.71406280177962
249,1800.0,150.0,216.1736108671947
250,1800.0,190.0,283.85762084965614
251,1800.0,300.0,17.88278852152971
252,1800.0,350.0,2.942724352262014
253,1800.0,400.0,1.4285614080638684
254,1800.0,450.0,0.99330199024639
255,1800.0,500.0,0.810384347239652
256,1800.0,600.0,0.6091625802505373
257,1800.0,700.0,0.6183692947745961
258,1800.0,800.0,0.9348171851023944
259,1800.0,900.0,1.305655252872646
260,1800.0,1000.0,1.584930835613165
261,1800.0,1100.0,1.2801139093845881
262,1800.0,1300.0,1.8775408699558562
263,1800.0,1400.0,2.7805200833866057
264,1800.0,1600.0,1354.107148727495
265,1600.0,60.0,90.1303834576308
266,1600.0,70.0,61.95355193092289
267,1600.0,80.0,56.69116160522731
268,1600.0,90.0,57.57601581816079
269,1600.0,100.0,65.03905550451745
270,1600.0,125.0,199.19451239621125
271,1600.0,150.0,241.11443194859737
272,1600.0,190.0,366.2179705941071
273,1600.0,250.0,120.57971824381099
274,1600.0,300.0,15.811384691615082
275,1600.0,350.0,2.8260270234397025
276,1600.0,400.0,1.7926851680444713
277,1600.0,450.0,1.347244470738037
278,1600.0,500.0,1.0456236450025513
279,1600.0,600.0,0.8687090450265122
280,1600.0,700.0,1.0916079910619882
281,1600.0,800.0,1.7317688265941773
282,1600.0,900.0,2.3775269237779946
283,1600.0,1000.0,2.7858317007191404
284,1600.0,1100.0,2.863159150116342
285,1600.0,1200.0,5.575873463817378
286,1600.0,1300.0,180.38304400201466
287,1600.0,1400.0,1556.9390962657103
288,1400.0,60.0,135.018968583572
289,1400.0,70.0,91.49618726668564
290,1400.0,80.0,84.7516163176125
291,1400.0,100.0,104.68303651586778
292,1400.0,125.0,251.18423321571672
293,1400.0,150.0,321.508633387408
294,1400.0,190.0,359.3622558967791
295,1400.0,250.0,136.02931598120944
296,1400.0,350.0,4.139862243182449
297,1400.0,400.0,1.6988096356815299
298,1400.0,450.0,1.242009366187023
299,1400.0,500.0,1.0951819564915477
300,1400.0,600.0,1.4755201617140723
301,1400.0,700.0,2.595180007343002
302,1400.0,800.0,2.6162382537856574
303,1400.0,900.0,3.8267483373064106
304,1400.0,1000.0,7.2429839842059405
305,1400.0,1100.0,189.69161236808225
306,1400.0,1200.0,2043.7362445230085
307,1200.0,60.0,257.6162511085439
308,1200.0,70.0,172.58975177196206
309,1200.0,80.0,146.62270547657778
310,1200.0,90.0,150.12453250665354
311,1200.0,100.0,173.13028694427416
312,1200.0,125.0,339.9550484638226
313,1200.0,150.0,343.46510755523536
314,1200.0,190.0,360.4064667611864
315,1000.0,60.0,424.583780828811
316,800.0,250.0,838.8411506851377
317,1000.0,800.0,3718.611889788133
318,900.0,70.0,708.6987888204777
319,900.0,90.0,571.4300171759497
320,900.0,125.0,962.5946269010783
321,900.0,600.0,1170.3001383152728
322,800.0,80.0,981.9539103717145
323,800.0,90.0,1374.9498499664135
324,800.0,300.0,646.9228761317926
325,800.0,400.0,2922.491176589052
326,800.0,150.0,2239.7972368536102
327,1200.0,250.0,143.30888333651836
328,1200.0,300.0,18.481156649438383
329,1200.0,350.0,6.822838482807628
330,1200.0,400.0,3.8335277415035267
331,1200.0,450.0,3.287953665837123
332,1200.0,500.0,3.9228732365203585
333,1200.0,600.0,5.129761300223546
334,1200.0,700.0,7.046450206115159
335,1200.0,800.0,9.762041148023
336,1200.0,900.0,317.548674756286
337,1200.0,1000.0,2332.940555834271
338,1000.0,70.0,310.7181602821431
339,1000.0,80.0,276.6796366323496
340,1000.0,90.0,298.64043387783516
341,1000.0,100.0,394.5449838320033
342,1000.0,125.0,527.1312271191293
343,1000.0,150.0,464.9315799094835
344,1000.0,190.0,653.3910504634614
345,1000.0,250.0,306.5979769392789
346,1000.0,300.0,21.938235433679466
347,1000.0,350.0,11.899284930924823
348,1000.0,400.0,11.334203154214721
349,1000.0,450.0,14.63975904935452
350,1000.0,500.0,21.069940977516296
351,1000.0,600.0,42.65944066775293
352,1000.0,700.0,322.01894697683747
353,900.0,60.0,958.3566665591788
354,900.0,80.0,650.8509414260747
355,900.0,100.0,836.0399023919971
356,900.0,150.0,1225.498557171664
357,900.0,250.0,425.86261170771553
358,900.0,300.0,44.753417948620694
359,900.0,400.0,39.84540707913076
360,900.0,500.0,155.11236597301584
361,900.0,700.0,7029.2540041114125
362,800.0,60.0,1852.1912177186691
363,800.0,70.0,1124.1672571951383
364,800.0,125.0,1613.701321449905
365,800.0,100.0,1558.0399811408756
366,800.0,500.0,6518.061248346035
367,800.0,600.0,12903.12838509332
368,700.0,60.0,4463.979829668579
369,700.0,70.0,2781.8220995502065
370,700.0,80.0,2366.402678881231
371,700.0,90.0,1927.2962123668365
372,700.0,100.0,3836.790520977162
373,700.0,125.0,2524.0414386960874
374,700.0,150.0,2313.8181592205956
375,700.0,250.0,5025.150638530131
376,700.0,300.0,9215.024453688624
377,700.0,400.0,11010.412922966327
378,600.0,60.0,7122.886756256144
379,600.0,70.0,5449.116098576958
380,600.0,250.0,12764.078806240315
381,280.0,60.0,97227.04023445582
382,500.0,70.0,12307.959528425084
383,500.0,100.0,11601.876608324817
384,500.0,125.0,20791.64145795801
385,500.0,150.0,28879.57061349575
386,500.0,300.0,38176.28164657678
387,400.0,70.0,19653.25423561463
388,400.0,100.0,20815.9290215437
389,360.0,60.0,35718.55579762985
390,360.0,90.0,73983.94448391294
391,300.0,60.0,95613.59200272543
392,700.0,500.0,22033.144775766443
393,600.0,80.0,4569.661358326508
394,600.0,90.0,4963.157168936666
395,500.0,250.0,37358.807780235045
396,400.0,90.0,2755.8471130281455
397,400.0,150.0,213379.7391105626
398,360.0,100.0,65788.20831411646
399,600.0,100.0,4806.154854017033
400,320.0,70.0,84832.8298862901
401,600.0,300.0,13129.509141195509
402,320.0,60.0,37107.79510659544
403,600.0,400.0,30377.05605235197
404,320.0,80.0,74312.52245980637
405,320.0,90.0,65163.1636469056
406,320.0,125.0,336954.91982183437
407,500.0,60.0,11668.7645165107
408,500.0,80.0,11447.312917562946
409,500.0,90.0,15538.480228869264
410,400.0,60.0,37738.07017421023
411,400.0,80.0,24776.316649555363
412,400.0,125.0,77299.99458380576
413,360.0,70.0,22524.1072082365
414,360.0,125.0,48745.28473240434
415,320.0,100.0,118666.26219623645
416,300.0,125.0,53846.81668509794
417,600.0,125.0,8900.216233964695
