,MX,MY,Limit (fb)
57,4000.0,2200.0,0.22890624403953552
58,4000.0,2500.0,0.23671874403953552
59,4000.0,2800.0,0.2835937440395355
60,3500.0,350.0,18.5
61,3500.0,450.0,3.0875000953674316
62,3500.0,700.0,0.21250000596046448
63,3500.0,1300.0,0.18437500298023224
64,3500.0,1800.0,0.16953125596046448
65,3500.0,2400.0,0.21953125298023224
66,3500.0,2600.0,0.2515625059604645
67,3000.0,800.0,0.2828125059604645
68,3000.0,1100.0,0.3578124940395355
69,3000.0,2000.0,0.3843750059604645
70,3000.0,2500.0,0.671875
71,2800.0,450.0,2.799999952316284
72,2800.0,800.0,0.46562498807907104
73,2800.0,1200.0,0.645312488079071
74,2800.0,1800.0,0.590624988079071
75,2800.0,500.0,1.53125
76,2800.0,900.0,0.5140625238418579
77,2800.0,1300.0,0.645312488079071
78,2800.0,2000.0,0.528124988079071
79,2800.0,2500.0,54.400001525878906
80,2800.0,2600.0,354.0
81,2600.0,300.0,64.5999984741211
82,2600.0,350.0,14.175000190734863
83,2600.0,400.0,5.275000095367432
84,2600.0,450.0,2.09375
85,2600.0,500.0,1.103124976158142
86,2600.0,600.0,0.5328124761581421
87,2600.0,700.0,0.4781250059604645
88,2600.0,800.0,0.4859375059604645
89,2600.0,900.0,0.53125
90,2600.0,1000.0,0.784375011920929
91,2600.0,1100.0,0.6656249761581421
92,2600.0,1200.0,0.640625
93,2600.0,1300.0,0.6499999761581421
94,2600.0,1400.0,0.793749988079071
95,2600.0,1600.0,0.590624988079071
96,2600.0,1800.0,0.6656249761581421
97,2600.0,2000.0,0.671875
98,2600.0,2200.0,1.318750023841858
99,2600.0,2400.0,400.0
100,2500.0,300.0,64.9000015258789
101,2500.0,350.0,12.949999809265137
102,2500.0,400.0,4.587500095367432
103,2500.0,450.0,1.7625000476837158
104,2500.0,500.0,0.934374988079071
105,2500.0,600.0,0.5328124761581421
106,2500.0,700.0,0.48906248807907104
107,2500.0,800.0,0.49999999999999994
108,2500.0,900.0,0.542187511920929
109,2500.0,1000.0,0.7906249761581421
110,2500.0,1100.0,0.6781250238418579
111,2500.0,1200.0,0.653124988079071
112,2500.0,1300.0,0.6656249761581421
113,2500.0,1400.0,0.824999988079071
114,2500.0,1800.0,0.762499988079071
115,2500.0,2000.0,0.893750011920929
116,2500.0,2200.0,51.29999923706055
117,2400.0,300.0,61.20000076293945
118,2400.0,350.0,11.350000381469727
119,2400.0,400.0,3.9000000953674316
120,2400.0,450.0,1.4968750476837158
121,2400.0,500.0,0.78125
122,2400.0,600.0,0.546875
123,2400.0,700.0,0.504687488079071
